"filename", "language", "HTML", "PHP", "JSON", "Markdown", "reStructuredText", "JavaScript", "CSS", "XML", "YAML", "Makefile", "Docker", "comment", "blank", "total"
"c:\wamp\www\complaint\application\libraries\google\vendor\composer\installed.json", "JSON", 0, 0, 1368, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1369
"c:\wamp\www\complaint\application\libraries\google\vendor\composer\installed.php", "PHP", 0, 197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 198
"c:\wamp\www\complaint\application\libraries\google\vendor\composer\platform_check.php", "PHP", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 27
"c:\wamp\www\complaint\application\libraries\google\vendor\firebase\php-jwt\README.md", "Markdown", 0, 0, 0, 235, 0, 0, 0, 0, 0, 0, 0, 0, 55, 290
"c:\wamp\www\complaint\application\libraries\google\vendor\firebase\php-jwt\composer.json", "JSON", 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 37
"c:\wamp\www\complaint\application\libraries\google\vendor\firebase\php-jwt\src\BeforeValidException.php", "PHP", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"c:\wamp\www\complaint\application\libraries\google\vendor\firebase\php-jwt\src\ExpiredException.php", "PHP", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"c:\wamp\www\complaint\application\libraries\google\vendor\firebase\php-jwt\src\JWK.php", "PHP", 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 21, 173
"c:\wamp\www\complaint\application\libraries\google\vendor\firebase\php-jwt\src\JWT.php", "PHP", 0, 341, 0, 0, 0, 0, 0, 0, 0, 0, 0, 215, 56, 612
"c:\wamp\www\complaint\application\libraries\google\vendor\firebase\php-jwt\src\Key.php", "PHP", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 11, 60
"c:\wamp\www\complaint\application\libraries\google\vendor\firebase\php-jwt\src\SignatureInvalidException.php", "PHP", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\README.md", "Markdown", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 5, 14
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\SECURITY.md", "Markdown", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\autoload.php", "PHP", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 37
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\composer.json", "JSON", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\renovate.json", "JSON", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\AIPlatformNotebooks.php", "PHP", 0, 783, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 8, 828
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\AIPlatformNotebooks\AcceleratorConfig.php", "PHP", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 5, 63
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\AIPlatformNotebooks\Binding.php", "PHP", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 5, 80
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\AIPlatformNotebooks\BootImage.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 4, 26
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\AIPlatformNotebooks\CancelOperationRequest.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 4, 26
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\AIPlatformNotebooks\ContainerImage.php", "PHP", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 5, 63
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\AIPlatformNotebooks\DataprocParameters.php", "PHP", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 5, 45
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\AIPlatformNotebooks\Disk.php", "PHP", 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 5, 242
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\AIPlatformNotebooks\EncryptionConfig.php", "PHP", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 5, 45
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\AIPlatformNotebooks\Environment.php", "PHP", 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 5, 149
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\AIPlatformNotebooks\Event.php", "PHP", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 5, 81
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\AIPlatformNotebooks\Execution.php", "PHP", 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 5, 187
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\AIPlatformNotebooks\ExecutionTemplate.php", "PHP", 0, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 5, 291
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\AIPlatformNotebooks\Expr.php", "PHP", 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 5, 99
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\AIPlatformNotebooks\GetInstanceHealthResponse.php", "PHP", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 5, 63
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\AIPlatformNotebooks\GuestOsFeature.php", "PHP", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 5, 45
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\AIPlatformNotebooks\Instance.php", "PHP", 0, 338, 0, 0, 0, 0, 0, 0, 0, 0, 0, 319, 5, 662
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\AIPlatformNotebooks\InstanceConfig.php", "PHP", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 5, 63
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\AIPlatformNotebooks\IsInstanceUpgradeableResponse.php", "PHP", 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 5, 99
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\AIPlatformNotebooks\ListEnvironmentsResponse.php", "PHP", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 5, 80
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\AIPlatformNotebooks\ListExecutionsResponse.php", "PHP", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 5, 80
"c:\wamp\www\complaint\application\libraries\google\vendor\google\apiclient-services\src\AIPlatformNotebooks\ListInstancesResponse.php", "PHP", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 5, 80
